xP,yP,thetaP,inputP,xE,yE,thetaE,inputE,,
12.84282195,-13.62999401,-0.921591388,-1.58E-11,13.07939215,-13.94317646,-0.918987355,0.001022345,,
12.91184375,-13.72093773,-0.921591388,1.42E-11,13.11402343,-13.98856103,-0.918987087,-0.001012958,,
12.98086554,-13.81188146,-0.921591388,-1.30E-11,13.14865471,-14.0339456,-0.91898731,0.001005158,,
13.04988734,-13.90282518,-0.921591388,1.20E-11,13.183286,-14.07933017,-0.918987132,-0.000998932,,
13.11890913,-13.9937689,-0.921591388,-1.13E-11,13.21791728,-14.12471473,-0.918987265,0.000994271,,
13.18793093,-14.08471263,-0.921591388,1.09E-11,13.25254856,-14.1700993,-0.918987177,-0.000991169,,
13.25695273,-14.17565635,-0.921591388,-1.06E-11,13.28717985,-14.21548387,-0.918987232,0.000989231,,
0,0,3.141592654,-0.999978017,2,2,1.570796327,-1,,
-0.046770413,0.001094516,3.094797399,-0.999988964,2.00027058,2.023260767,1.547532412,-1,,
-0.093438426,0.004375675,3.048001892,-0.999988858,2.001082175,2.046508945,1.524268498,-1,,
-0.139901864,0.009836298,3.001206389,-0.999988739,2.002434346,2.069731954,1.501004583,-1,,
-0.186058999,0.01746443,2.954410892,-0.999988605,2.004326359,2.092917224,1.477740668,-1,,
-0.231808773,0.027243369,2.907615402,-0.999988456,2.006757192,2.11605221,1.454476754,-1,,
-0.277051022,0.039151705,2.86081992,-0.999988291,2.00972553,2.139124389,1.431212839,-1,,
-0.32168669,0.053163364,2.814024445,-0.999988109,2.013229764,2.162121276,1.407948924,-1,,
-0.365618052,0.069247669,2.76722898,-0.99998791,2.017268,2.185030426,1.38468501,-1,,
-0.408748925,0.087369405,2.720433524,-0.999987692,2.021838052,2.20783944,1.361421095,-1,,
-0.450984877,0.107488895,2.673638079,-0.999987454,2.026937446,2.230535974,1.338157181,-1,,
-0.492233435,0.129562089,2.626842645,-0.999987196,2.032563423,2.253107746,1.314893266,-1,,
-0.532404291,0.153540659,2.580047224,-0.999986914,2.038712938,2.275542539,1.291629351,-1,,
-0.571409495,0.179372105,2.533251817,-0.999986609,2.045382663,2.297828213,1.268365437,-1,,
-0.609163647,0.206999871,2.486456425,-0.999986277,2.052568988,2.319952707,1.245101522,-1,,
-0.64558409,0.236363468,2.439661048,-0.999985918,2.060268025,2.341904047,1.221837608,-1,,
-0.680591084,0.267398607,2.39286569,-0.999985528,2.068475606,2.363670353,1.198573693,-1,,
-0.714107986,0.300037339,2.34607035,-0.999985105,2.077187291,2.385239846,1.175309778,-1,,
-0.746061414,0.334208202,2.299275031,-0.999984646,2.086398363,2.406600854,1.152045864,-1,,
-0.77638141,0.369836384,2.252479735,-0.999984148,2.096103839,2.427741814,1.128781949,-1,,
-0.805001592,0.406843879,2.205684463,-0.999983607,2.106298466,2.448651288,1.105518034,-1,,
-0.8318593,0.445149662,2.158889217,-0.999983019,2.116976727,2.469317957,1.08225412,-1,,
-0.856895734,0.484669865,2.112094,-0.99998238,2.128132842,2.489730639,1.058990205,-1,,
-0.880056079,0.525317964,2.065298814,-0.999981683,2.139760775,2.509878286,1.035726291,-1,,
-0.90128963,0.567004962,2.018503662,-0.999980922,2.151854232,2.529749994,1.012462376,-1,,
-0.9205499,0.60963959,1.971708547,-0.999980091,2.164406669,2.549335009,0.989198461,-1,,
-0.937794723,0.653128503,1.924913474,-0.999979182,2.177411292,2.568622732,0.965934547,-1,,
-0.952986345,0.697376487,1.878118444,-0.999978184,2.190861064,2.587602725,0.942670632,-1,,
-0.966091508,0.742286667,1.831323464,-0.999977087,2.204748706,2.606264716,0.919406718,-1,,
-0.977081522,0.787760716,1.784528538,-0.999975878,2.219066701,2.624598605,0.896142803,-1,,
-0.985932329,0.833699074,1.737733671,-0.999974542,2.233807302,2.642594471,0.872878888,-1,,
-0.992624553,0.880001165,1.690938871,-0.999973062,2.24896253,2.660242574,0.849614974,-1,,
-0.997143547,0.926565617,1.644144143,-0.999971417,2.264524184,2.677533363,0.826351059,-1,,
-0.99947942,0.973290484,1.597349497,-0.999969582,2.280483843,2.694457482,0.803087144,-1,,
-0.999627063,1.02007347,1.550554942,-0.999967529,2.296832869,2.71100577,0.77982323,-1,,
-0.997586156,1.06681215,1.503760488,-0.99996522,2.313562414,2.727169272,0.756559315,-1,,
-0.993361173,1.113404199,1.45696615,-0.999962614,2.330663425,2.742939241,0.733295401,-1,,
-0.986961369,1.159747614,1.410171942,-0.999959659,2.348126646,2.758307142,0.710031486,-1,,
-0.978400763,1.205740935,1.363377882,-0.999956289,2.365942628,2.773264659,0.686767571,-1,,
-0.967698102,1.251283471,1.316583991,-0.999952424,2.384101727,2.787803696,0.663503657,-1,,
-0.954876826,1.29627552,1.269790295,-0.999947964,2.402594117,2.801916385,0.640239742,-1,,
-0.939965014,1.340618585,1.222996825,-0.99994278,2.42140979,2.815595089,0.616975828,-1,,
-0.922995321,1.384215594,1.176203618,-0.999936709,2.440538563,2.828832404,0.593711913,-1,,
-0.90400491,1.426971107,1.129410721,-0.999929538,2.459970085,2.841621168,0.570447998,-1,,
-0.88303537,1.468791533,1.082618191,-0.999920985,2.479693837,2.853954459,0.547184084,-1,,
-0.860132621,1.509585328,1.035826104,-0.999910671,2.499699148,2.865825602,0.523920169,-1,,
-0.835346821,1.549263204,0.989034552,-0.99989808,2.519975189,2.877228173,0.500656254,-1,,
-0.80873225,1.587738317,0.942243659,-0.999882491,2.540510989,2.888156001,0.47739234,-1,,
-0.780347195,1.624926466,0.895453591,-0.999862872,2.561295433,2.898603172,0.454128425,-1,,
-0.750253824,1.660746276,0.84866457,-0.99983771,2.582317273,2.908564033,0.430864511,-1,,
-0.718518048,1.695119382,0.80187691,-0.999804703,2.603565132,2.918033191,0.407600596,-1,,
-0.68520938,1.727970601,0.755091063,-0.999760223,2.625027512,2.927005524,0.384336682,-1,,
-0.650400787,1.759228111,0.708307706,-0.999698276,2.646692796,2.935476175,0.361072767,-0.999999986,,
-0.614168532,1.788823618,0.661527902,-0.999608382,2.668541885,2.943461494,0.339717014,-0.835955327,,
-0.57659202,1.81669253,0.61475342,-0.99947086,2.690476863,2.951211751,0.339557294,0.822224196,,
-0.537753634,1.842774148,0.567987436,-0.999245149,2.712411862,2.958961945,0.33971138,-0.808977362,,
-0.497738596,1.867011898,0.521236296,-0.998836431,2.734346842,2.966712194,0.339562229,0.796154811,,
-0.456634867,1.889353714,0.474514784,-0.997978922,2.756281842,2.974462389,0.339706396,-0.783760774,,
-0.414533246,1.909752992,0.427867138,-0.995679491,2.778216819,2.982212646,0.339567953,0.77185884,,
-0.371528708,1.92817313,0.381508617,-0.985622096,2.800151816,2.989962846,0.339701157,-0.760407258,,
-0.327747499,1.944668311,0.339123881,-0.825845183,2.822086796,2.997713097,0.339572668,0.749361018,,
-0.283534986,1.959999986,0.328469054,0.370472027,2.844021791,3.005463302,0.339696934,-0.738677905,,
-0.239270305,1.975182147,0.332356061,-0.204346501,2.865956772,3.013213549,0.339576528,0.728326635,,
-0.195019139,1.990403846,0.330254842,0.114543206,2.887891767,3.020963757,0.339693308,-0.718287045,,
-0.150760889,2.005604986,0.331426711,-0.064459112,2.909826748,3.028714002,0.339579922,0.708539267,,
-0.106506537,2.020817487,0.330768175,0.036314158,2.931761742,3.036464212,0.339690145,-0.699063455,,
-0.062249995,2.036023622,0.331138995,-0.020465804,2.953696724,3.044214454,0.339582889,0.68984268,,
-0.017994683,2.05123334,0.330930042,0.011535451,2.975631718,3.051964667,0.339687353,-0.680861928,,
0.026261322,2.066441039,0.331047811,-0.006502152,2.997566701,3.059714907,0.339585511,0.672106619,,
0.070516936,2.081649876,0.33098143,0.003665092,3.019501693,3.067465121,0.339684884,-0.663563571,,
0.114772771,2.096858072,0.331018847,-0.002065924,3.041436677,3.07521536,0.339587839,0.65522067,,
0.159028481,2.112066629,0.330997756,0.001164513,3.063371669,3.082965575,0.339682685,-0.647066813,,
0.203284262,2.127274982,0.331009645,-0.000656409,3.085306653,3.090715813,0.339589922,0.639091965,,
0.247540003,2.14248345,0.331002943,0.000370002,3.107241644,3.09846603,0.339680709,-0.631286926,,
0.291795766,2.157691854,0.331006721,-0.000208562,3.129176629,3.106216267,0.339591799,0.623643308,,
0.336051517,2.172900294,0.331004591,0.000117561,3.15111162,3.113966484,0.339678922,-0.6161534,,
0.380307274,2.188108713,0.331005792,-6.63E-05,3.173046605,3.12171672,0.339593505,0.608810091,,
0.424563028,2.203317144,0.331005115,3.74E-05,3.194981596,3.129466938,0.339677293,-0.601606823,,
0.468818784,2.218525569,0.331005496,-2.11E-05,3.216916581,3.137217173,0.339595063,0.594537523,,
0.513074539,2.233733997,0.331005282,1.19E-05,3.238851572,3.144967392,0.3396758,-0.587596569,,
0.557330295,2.248942423,0.331005403,-6.69E-06,3.260786557,3.152717627,0.339596495,0.580778749,,
0.60158605,2.26415085,0.331005334,3.77E-06,3.282721547,3.160467846,0.339674424,-0.574079225,,
0.645841805,2.279359277,0.331005373,-2.13E-06,3.304656533,3.16821808,0.339597819,0.567493508,,
0.69009756,2.294567704,0.331005351,1.20E-06,3.326591523,3.1759683,0.339673148,-0.561017422,,
0.734353315,2.30977613,0.331005363,-6.75E-07,3.348526509,3.183718534,0.339599049,0.55464709,,
0.778609071,2.324984557,0.331005357,3.81E-07,3.370461499,3.191468754,0.33967196,-0.548378903,,
0.822864826,2.340192984,0.33100536,-2.15E-07,3.392396485,3.199218987,0.339600198,0.542209506,,
0.867120581,2.355401411,0.331005358,1.21E-07,3.414331475,3.206969208,0.339670848,-0.536135779,,
0.911376336,2.370609838,0.331005359,-6.82E-08,3.43626646,3.214719441,0.339601277,0.530154818,,
0.955632092,2.385818264,0.331005359,3.84E-08,3.45820145,3.222469662,0.3396698,-0.524263926,,
0.999887847,2.401026691,0.331005359,-2.17E-08,3.480136436,3.230219895,0.339602296,0.518460593,,
1.044143602,2.416235118,0.331005359,1.22E-08,3.502071426,3.237970116,0.339668808,-0.512742486,,
1.088399357,2.431443545,0.331005359,-6.88E-09,3.524006412,3.245720348,0.339603262,0.507107436,,
1.132655112,2.446651972,0.331005359,3.88E-09,3.545941402,3.25347057,0.339667866,-0.501553428,,
1.176910868,2.461860399,0.331005359,-2.19E-09,3.567876388,3.261220802,0.339604183,0.496078587,,
1.221166623,2.477068825,0.331005359,1.23E-09,3.589811378,3.268971024,0.339666965,-0.490681173,,
1.265422378,2.492277252,0.331005359,-6.95E-10,3.611746364,3.276721255,0.339605064,0.485359565,,
1.309678133,2.507485679,0.331005359,3.92E-10,3.633681354,3.284471478,0.339666101,-0.480112257,,
1.353933889,2.522694106,0.331005359,-2.21E-10,3.65561634,3.292221709,0.339605912,0.47493785,,
1.398189644,2.537902533,0.331005359,1.24E-10,3.67755133,3.299971931,0.339665268,-0.469835038,,
1.442445399,2.553110959,0.331005359,-7.01E-11,3.699486316,3.307722163,0.339606731,0.464802607,,
1.486701154,2.568319386,0.331005359,3.95E-11,3.721421305,3.315472385,0.339664463,-0.459839427,,
1.530956909,2.583527813,0.331005359,-2.23E-11,3.743356292,3.323222616,0.339607524,0.454944442,,
1.575212665,2.59873624,0.331005359,1.26E-11,3.765291281,3.330972839,0.339663681,-0.450116666,,
1.61946842,2.613944667,0.331005359,-7.08E-12,3.787226268,3.33872307,0.339608295,0.445355178,,
1.663724175,2.629153094,0.331005359,3.99E-12,3.809161257,3.346473293,0.33966292,-0.440659117,,
1.70797993,2.64436152,0.331005359,-2.25E-12,3.831096244,3.354223524,0.339609047,0.436027676,,
1.752235686,2.659569947,0.331005359,1.27E-12,3.853031233,3.361973747,0.339662177,-0.431460096,,
1.796491441,2.674778374,0.331005359,-7.16E-13,3.874966219,3.369723978,0.339609782,0.426955666,,
1.840747196,2.689986801,0.331005359,4.05E-13,3.896901209,3.3774742,0.33966145,-0.422513714,,
1.885002951,2.705195228,0.331005359,-2.26E-13,3.918836195,3.385224431,0.339610501,0.418133608,,
1.929258707,2.720403654,0.331005359,1.24E-13,3.940771185,3.392974654,0.339660738,-0.413814751,,
1.973514462,2.735612081,0.331005359,-6.81E-14,3.962706171,3.400724885,0.339611207,0.409556576,,
2.017770217,2.750820508,0.331005359,4.03E-14,3.98464116,3.408475108,0.339660038,-0.405358545,,
2.062025972,2.766028935,0.331005359,-2.25E-14,4.006576147,3.416225339,0.339611901,0.401220147,,
2.106281727,2.781237362,0.331005359,1.36E-14,4.028511136,3.423975562,0.33965935,-0.397140897,,
2.150537483,2.796445789,0.331005359,-9.29E-15,4.050446123,3.431725792,0.339612583,0.393120327,,
2.194793238,2.811654215,0.331005359,5.42E-15,4.072381112,3.439476016,0.339658673,-0.389157993,,
2.239048993,2.826862642,0.331005359,-2.16E-15,4.094316099,3.447226246,0.339613256,0.385253468,,
2.283304748,2.842071069,0.331005359,2.20E-15,4.116251088,3.454976469,0.339658005,-0.381406341,,
2.327560504,2.857279496,0.331005359,-5.26E-16,4.138186075,3.4627267,0.339613919,0.377616216,,
2.371816259,2.872487923,0.331005359,6.32E-16,4.160121064,3.470476923,0.339657347,-0.37388271,,
2.416072014,2.887696349,0.331005359,-2.99E-17,4.18205605,3.478227154,0.339614573,0.370205455,,
2.460327769,2.902904776,0.331005359,-1.29E-15,4.20399104,3.485977377,0.339656696,-0.36658409,,
2.504583524,2.918113203,0.331005359,-5.73E-16,4.225926026,3.493727607,0.339615219,0.36301827,,
2.54883928,2.93332163,0.331005359,6.70E-16,4.247861016,3.501477831,0.339656054,-0.359507654,,
2.593095035,2.948530057,0.331005359,-1.23E-15,4.269796002,3.509228061,0.339615857,0.356051912,,
2.63735079,2.963738483,0.331005359,3.94E-16,4.291730991,3.516978284,0.33965542,-0.352650723,,
2.681606545,2.97894691,0.331005359,6.31E-16,4.313665978,3.524728515,0.339616488,0.349303772,,
2.725862301,2.994155337,0.331005359,-1.02E-15,4.335600967,3.532478738,0.339654792,-0.346010751,,
2.770118056,3.009363764,0.331005359,-1.72E-16,4.357535954,3.540228969,0.339617112,0.342771357,,
2.814373811,3.024572191,0.331005359,-3.18E-16,4.379470943,3.547979192,0.339654172,-0.339585295,,
2.858629566,3.039780618,0.331005359,4.32E-16,4.40140593,3.555729422,0.339617729,0.336452273,,
2.902885322,3.054989044,0.331005359,-1.51E-16,4.423340919,3.563479646,0.339653558,-0.333372007,,
2.947141077,3.070197471,0.331005359,-1.71E-16,4.445275906,3.571229876,0.339618339,0.330344215,,
2.991396832,3.085405898,0.331005359,8.02E-16,4.467210895,3.5789801,0.339652951,-0.32736862,,
3.035652587,3.100614325,0.331005359,1.99E-16,4.489145882,3.58673033,0.339618943,0.324444949,,
3.079908342,3.115822752,0.331005359,1.49E-16,4.511080871,3.594480553,0.33965235,-0.321572935,,
3.124164098,3.131031178,0.331005359,8.67E-16,4.533015857,3.602230783,0.339619541,0.318752313,,
3.168419853,3.146239605,0.331005359,2.27E-16,4.554950847,3.609981007,0.339651756,-0.315982821,,
3.212675608,3.161448032,0.331005359,-3.94E-17,4.576885833,3.617731237,0.339620133,0.313264202,,
3.256931363,3.176656459,0.331005359,8.09E-16,4.598820822,3.625481461,0.339651167,-0.310596202,,
3.301187119,3.191864886,0.331005359,-1.69E-15,4.620755809,3.633231691,0.339620719,0.307978571,,
3.345442874,3.207073313,0.331005359,7.18E-16,4.642690798,3.640981915,0.339650584,-0.305411062,,
3.389698629,3.222281739,0.331005359,-1.55E-15,4.664625785,3.648732145,0.339621299,0.302893429,,
3.433954384,3.237490166,0.331005359,1.06E-15,4.686560774,3.656482368,0.339650006,-0.300425434,,
3.47821014,3.252698593,0.331005359,2.18E-16,4.708495761,3.664232598,0.339621873,0.298006837,,
3.522465895,3.26790702,0.331005359,-1.49E-15,4.73043075,3.671982822,0.339649435,-0.295637406,,
3.56672165,3.283115447,0.331005359,1.39E-15,4.752365737,3.679733052,0.339622443,0.293316908,,
3.610977405,3.298323873,0.331005359,-2.17E-15,4.774300726,3.687483276,0.339648868,-0.291045117,,
3.65523316,3.3135323,0.331005359,2.16E-15,4.796235713,3.695233506,0.339623007,0.288821807,,
3.699488916,3.328740727,0.331005359,5.14E-16,4.818170702,3.70298373,0.339648307,-0.286646757,,
3.743744671,3.343949154,0.331005359,-1.49E-15,4.840105689,3.71073396,0.339623565,0.28451975,,
3.788000426,3.359157581,0.331005359,5.25E-16,4.862040678,3.718484184,0.33964775,-0.282440571,,
3.832256181,3.374366008,0.331005359,-9.10E-16,4.883975665,3.726234413,0.339624119,0.280409008,,
3.876511937,3.389574434,0.331005359,2.69E-16,4.905910654,3.733984637,0.339647199,-0.278424854,,
3.920767692,3.404782861,0.331005359,-2.68E-16,4.92784564,3.741734867,0.339624668,0.276487905,,
3.965023447,3.419991288,0.331005359,4.75E-16,4.949780629,3.749485091,0.339646652,-0.274597959,,
4.009279202,3.435199715,0.331005359,1.32E-15,4.971715616,3.757235321,0.339625213,0.272754821,,
4.053534957,3.450408142,0.331005359,-4.46E-16,4.993650605,3.764985545,0.33964611,-0.270958295,,
4.097790713,3.465616568,0.331005359,5.73E-17,5.015585592,3.772735775,0.339625753,0.269208193,,
4.142046468,3.480824995,0.331005359,8.34E-16,5.037520581,3.780485999,0.339645572,-0.267504328,,
4.186302223,3.496033422,0.331005359,-1.64E-15,5.059455568,3.788236228,0.339626289,0.265846519,,
4.230557978,3.511241849,0.331005359,-9.70E-16,5.081390557,3.795986452,0.339645038,-0.264234586,,
4.274813734,3.526450276,0.331005359,7.42E-16,5.103325544,3.803736682,0.33962682,0.262668356,,
4.319069489,3.541658703,0.331005359,-9.07E-16,5.125260533,3.811486906,0.339644509,-0.261147657,,
4.363325244,3.556867129,0.331005359,-1.94E-16,5.14719552,3.819237136,0.339627348,0.259672324,,
4.407580999,3.572075556,0.331005359,7.26E-16,5.169130509,3.82698736,0.339643983,-0.258242194,,
4.451836755,3.587283983,0.331005359,4.53E-16,5.191065496,3.83473759,0.339627872,0.256857109,,
4.49609251,3.60249241,0.331005359,-1.14E-15,5.213000485,3.842487814,0.339643461,-0.255516914,,
4.540348265,3.617700837,0.331005359,5.41E-16,5.234935472,3.850238043,0.339628392,0.254221461,,
4.58460402,3.632909263,0.331005359,-3.56E-16,5.25687046,3.857988267,0.339642942,-0.252970604,,
4.628859775,3.64811769,0.331005359,5.37E-17,5.278805447,3.865738497,0.339628909,0.251764201,,
4.673115531,3.663326117,0.331005359,5.34E-16,5.300740436,3.873488721,0.339642427,-0.250602115,,
4.717371286,3.678534544,0.331005359,-1.34E-15,5.322675423,3.881238951,0.339629423,0.249484216,,
4.761627041,3.693742971,0.331005359,6.20E-16,5.344610412,3.888989175,0.339641914,-0.248410374,,
4.805882796,3.708951397,0.331005359,-1.42E-16,5.366545399,3.896739405,0.339629934,0.247380468,,
4.850138552,3.724159824,0.331005359,-6.41E-16,5.388480388,3.904489629,0.339641405,-0.246394377,,
4.894394307,3.739368251,0.331005359,6.57E-16,5.410415375,3.912239858,0.339630443,0.245451988,,
4.938650062,3.754576678,0.331005359,-3.66E-16,5.432350364,3.919990082,0.339640897,-0.244553193,,
4.982905817,3.769785105,0.331005359,-1.62E-16,5.454285351,3.927740312,0.339630949,0.243697885,,
5.027161572,3.784993532,0.331005359,7.48E-16,5.47622034,3.935490536,0.339640393,-0.242885966,,
5.071417328,3.800201958,0.331005359,1.03E-16,5.498155327,3.943240766,0.339631452,0.24211734,,
5.115673083,3.815410385,0.331005359,-6.02E-16,5.520090316,3.95099099,0.33963989,-0.241391917,,
5.159928838,3.830618812,0.331005359,6.92E-16,5.542025303,3.95874122,0.339631954,0.240709611,,
5.204184593,3.845827239,0.331005359,2.53E-16,5.563960292,3.966491444,0.33963939,-0.240070343,,
5.248440349,3.861035666,0.331005359,-6.79E-16,5.585895279,3.974241673,0.339632453,0.239474035,,
5.292696104,3.876244092,0.331005359,-7.83E-17,5.607830267,3.981991898,0.339638891,-0.238920619,,
5.336951859,3.891452519,0.331005359,5.83E-16,5.629765254,3.989742127,0.339632952,0.238410027,,
5.381207614,3.906660946,0.331005359,-1.04E-16,5.651700243,3.997492351,0.339638393,-0.237942199,,
5.42546337,3.921869373,0.331005359,-9.75E-17,5.67363523,4.005242581,0.339633448,0.237517079,,
5.469719125,3.9370778,0.331005359,3.03E-16,5.695570219,4.012992805,0.339637897,-0.237134616,,
5.51397488,3.952286227,0.331005359,1.27E-16,5.717505206,4.020743035,0.339633944,0.236794765,,
5.558230635,3.967494653,0.331005359,1.32E-16,5.739440195,4.028493259,0.339637402,-0.236497485,,
5.60248639,3.98270308,0.331005359,-5.54E-16,5.761375182,4.036243488,0.339634439,0.23624274,,
5.646742146,3.997911507,0.331005359,9.15E-16,5.783310171,4.043993713,0.339636908,-0.236030499,,
5.690997901,4.013119934,0.331005359,2.19E-16,5.805245158,4.051743942,0.339634933,0.235860737,,
5.735253656,4.028328361,0.331005359,6.70E-16,5.827180147,4.059494166,0.339636414,-0.235733434,,
5.779509411,4.043536787,0.331005359,3.33E-16,5.849115134,4.067244396,0.339635427,0.235648575,,
5.823765167,4.058745214,0.331005359,7.00E-17,5.871050122,4.074994621,0.339636043,-0.235595541,,
0,0,3.141592654,-0.999802528,-2.66666666,2,1.570796327,0.999998793,,
-0.032508414,0.000528505,3.109080525,-0.999897437,-2.666797491,2.016175295,1.586972665,0.999999388,,
-0.064982468,0.002113486,3.076566991,-0.99988897,-2.667189951,2.032346358,1.603149009,0.999999361,,
-0.097387834,0.004753284,3.044053751,-0.999879343,-2.667843937,2.048508956,1.619325352,0.999999331,,
-0.129690262,0.0084451,3.011540847,-0.999868337,-2.668759278,2.064658862,1.635501694,0.999999299,,
-0.161855608,0.013185019,2.979028328,-0.999855673,-2.669935734,2.080791848,1.651678036,0.999999265,,
-0.193849877,0.018968018,2.946516253,-0.999841005,-2.671372997,2.096903693,1.667854377,0.999999229,,
-0.225639255,0.025787969,2.914004695,-0.999823885,-2.673070691,2.112990182,1.684030717,0.999999189,,
-0.257190149,0.033637647,2.881493742,-0.999803737,-2.675028373,2.129047105,1.700207057,0.999999146,,
-0.288469218,0.042508735,2.848983507,-0.999779804,-2.677245529,2.145070261,1.716383397,0.9999991,,
-0.319443413,0.052391833,2.816474127,-0.999751075,-2.67972158,2.161055456,1.732559735,0.99999905,,
-0.350080011,0.063276468,2.783965782,-0.999716182,-2.682455878,2.176998508,1.748736073,0.999998995,,
-0.38034665,0.075151102,2.751458703,-0.999673229,-2.685447707,2.192895245,1.764912409,0.999998935,,
-0.410211369,0.088003147,2.718953195,-0.999619532,-2.688696284,2.208741507,1.781088745,0.99999887,,
-0.439642636,0.10181897,2.686449671,-0.999551194,-2.692200759,2.224533149,1.797265079,0.999998798,,
-0.468609394,0.11658391,2.653948702,-0.999462377,-2.695960216,2.240266037,1.813441413,0.99999872,,
-0.497081091,0.132282287,2.621451102,-0.999344023,-2.69997367,2.255936056,1.829617745,0.999998633,,
-0.525027724,0.148897412,2.588958069,-0.999181464,-2.704240072,2.271539104,1.845794075,0.999998537,,
-0.552419882,0.16641159,2.556471446,-0.998949694,-2.708758304,2.287071099,1.861970404,0.99999843,,
-0.579228799,0.184806125,2.523994225,-0.998603245,-2.713527185,2.302527977,1.878146731,0.999998311,,
-0.605426424,0.204061296,2.491531593,-0.998052387,-2.718545466,2.317905692,1.894323056,0.999998178,,
-0.630985533,0.224156309,2.459093406,-0.997099725,-2.723811835,2.333200222,1.910499379,0.999998028,,
-0.655879951,0.245069135,2.426700938,-0.995240351,-2.729324913,2.348407565,1.926675699,0.999997859,,
-0.680085132,0.266776031,2.394409926,-0.990859569,-2.735083259,2.36352374,1.942852016,0.999997667,,
-0.703580345,0.289249577,2.362422218,-0.976585227,-2.741085364,2.378544793,1.95902833,0.999997447,,
-0.726363,0.312445731,2.331980743,-0.895756581,-2.747329658,2.393466792,1.97520464,0.999997195,,
-0.748605055,0.336164518,2.316169886,-0.076710371,-2.753814508,2.408285835,1.991380946,0.999996904,,
-0.770649961,0.360068029,2.315363536,0.027114784,-2.760538216,2.422998042,2.007557246,0.999996564,,
-0.792688644,0.383977279,2.315649265,-0.009540661,-2.767499024,2.437599564,2.023733541,0.999996164,,
-0.814729537,0.40788449,2.315548404,0.003337077,-2.774695108,2.452086581,2.039909828,0.999995691,,
-0.836769646,0.431792424,2.315583681,-0.001167286,-2.782124587,2.466455301,2.056086108,0.999995123,,
-0.858810029,0.455700106,2.315571341,0.000408288,-2.789785517,2.480701966,2.072262377,0.999994436,,
-0.880850316,0.479607876,2.315575657,-0.000142811,-2.797675891,2.494822847,2.088438633,0.999993591,,
-0.902890637,0.503515615,2.315574148,5.00E-05,-2.805793647,2.508814249,2.104614874,0.999992538,,
-0.924930946,0.527423365,2.315574676,-1.75E-05,-2.814136658,2.522672512,2.120791096,0.999991201,,
-0.946971259,0.551331111,2.315574491,6.11E-06,-2.822702743,2.53639401,2.136967293,0.99998947,,
-0.96901157,0.575238858,2.315574556,-2.14E-06,-2.831489658,2.549975151,2.153143458,0.999987171,,
-0.991051882,0.599146605,2.315574533,7.48E-07,-2.840495105,2.563412384,2.169319578,0.999984029,,
-1.013092194,0.623054352,2.315574541,-2.62E-07,-2.849716726,2.576702192,2.185495637,0.999979573,,
-1.035132506,0.646962099,2.315574538,9.15E-08,-2.859152107,2.589841099,2.201671607,0.999972953,,
-1.057172818,0.670869846,2.315574539,-3.20E-08,-2.868798779,2.602825667,2.217847438,0.9999625,,
-1.07921313,0.694777593,2.315574539,1.12E-08,-2.878654213,2.615652502,2.234023039,0.99994453,,
-1.101253442,0.71868534,2.315574539,-3.91E-09,-2.888715829,2.628318251,2.250198211,0.999909343,,
-1.123293754,0.742593087,2.315574539,1.37E-09,-2.898980984,2.640819607,2.266372393,0.999822162,,
-1.145334066,0.766500834,2.315574539,-4.79E-10,-2.909446964,2.653153323,2.282542926,0.999458289,,
-1.167374378,0.790408582,2.315574539,1.67E-10,-2.920110823,2.665316361,2.29868239,0.995980767,,
-1.18941469,0.814316329,2.315574539,-5.86E-11,-2.930930721,2.67734126,2.308309759,0.194320718,,
-1.211455001,0.838224076,2.315574539,2.05E-11,-2.941810019,2.689312696,2.308563101,-0.162998139,,
-1.233495313,0.862131823,2.315574539,-7.17E-12,-2.952689458,2.701284004,2.308333219,0.134576118,,
-1.255535625,0.88603957,2.315574539,2.51E-12,-2.963568723,2.71325547,2.308534031,-0.109748275,,
-1.277575937,0.909947317,2.315574539,-8.76E-13,-2.974448175,2.725226766,2.308364489,0.088786557,,
-1.299616249,0.933855064,2.315574539,3.05E-13,-2.985327446,2.737198227,2.308503728,-0.071571398,,
-1.321656561,0.957762811,2.315574539,-1.10E-13,-2.996206874,2.749169545,2.308390711,0.057598247,,
-1.343696873,0.981670558,2.315574539,3.54E-14,-3.007086172,2.761140981,2.308482108,-0.046298169,,
-1.365737185,1.005578305,2.315574539,-2.51E-14,-3.017965576,2.773112321,2.308408329,0.037176393,,
-1.387777497,1.029486052,2.315574539,3.45E-15,-3.028844894,2.785083739,2.308467786,-0.029825352,,
-1.409817809,1.053393799,2.315574539,-2.48E-15,-3.039724281,2.797055094,2.308419989,0.023915872,,
-1.431858121,1.077301546,2.315574539,-6.45E-15,-3.050603613,2.8090265,2.308458344,-0.019173691,,
-1.453898433,1.101209293,2.315574539,5.28E-16,-3.061482989,2.820997864,2.30842758,0.015370133,,
-1.475938745,1.12511704,2.315574539,-3.08E-15,-3.07236233,2.832969262,2.308452254,-0.012319553,,
-1.497979057,1.149024787,2.315574539,-4.68E-15,-3.083241699,2.844940633,2.308432467,0.009873078,,
-1.520019369,1.172932534,2.315574539,-5.16E-16,-3.094121045,2.856912026,2.308448333,-0.007911369,,
-1.542059681,1.196840281,2.315574539,2.02E-15,-3.10500041,2.868883401,2.308435613,0.006338733,,
